,id,title,daoId,juniorDescription,middleDescription,seniorDescription,startAt,endAt,author,createdAt,snapshotId,discussionLink,snapshotLink,userId,issueNumber,seniorLength,middleLength,juniorLength,sum_sent_count,text_sent_count,sum_word_count,text_word_count,sum_char_count,text_char_count,sum_word_density,text_word_density,sum_sent_density,text_sent_density,sum_punc_count,text_punc_count,text_stopw_count,sum_stopw_count,sum_stopw_density,text_stopw_density,GPT4_summary,GPT3_5_turbo_summary
616,734,[AGIP 70] Alchemica + GLTR Taskforce Funding,29,The text is a proposal from Immaterial asking to fund a taskforce of 10 members to work on ideas and research related to the tokenomics of Alchemica + GLTR. Each member will be paid 25 GHST per ho...,The text is a proposal from Immaterial asking to fund a taskforce of 10 members to work on ideas and research related to the tokenomics of Alchemica + GLTR. Each member will be paid 25 GHST per ho...,"Author: Immaterial0001 Gotchi ID: 16559 Quorum requirement: 20% (9M) Vote duration: 7 days XP Reward: 20 XP for each Aavegotchi in the voters wallet Discourse link: [link] Hello frens, I've spent ...",1680101417000,1680706200000,0xb8B95A513C2F754AE61087edfe0057c80513e649,1680102004316,0x41c9e422c666c17d1961f7b210f9fa0278e6729f1a61e70a0719623c334abac6,https://dao.aavegotchi.com/t/alchemica-gltr-economic-taskforce/4684,https://snapshot.org/#/aavegotchi.eth/proposal/0x41c9e422c666c17d1961f7b210f9fa0278e6729f1a61e70a0719623c334abac6,,662.0,1854,483,483,4,26,88,300,395,1548,0.222222,0.193673,0.044944,0.086379,9,90,96,32,0.359551,0.318937,"The author, Immaterial0001, has assembled a diverse task force of 10 members from the Aavegotchi community to develop new ideas and strategies for improving the Alchemica + GLTR tokenomics. They p...","Hi everyone, the author of this proposal has formed a diverse taskforce with 10 members to generate ideas and conduct research on Alchemica and GLTR tokenomics. The taskforce members have differen..."
617,736,OIP-136: Cross-chain native OHM as bonus project for 2023,18,This proposal is about creating a new type of OHM token - Cross-chain Native OHM - that will use LayerZero technology and be available on L2s such as Arbitrum and Optimism. This project also inclu...,This proposal is about creating a new type of OHM token - Cross-chain Native OHM - that will use LayerZero technology and be available on L2s such as Arbitrum and Optimism. This project also inclu...,Summary. Designate the "Cross-chain Native OHM as a pillar project to be included in the bonus program as described in OIP-128. Motivation. OIP-45 (Proteus) demonstrated demand for cross-chain gOH...,1680101326000,1680360526000,0x389b11C4fA4b95bCc252A2B20Bb62310Fbc36746,1680102004318,0xe8117f18e79acf2e15f7254308c8d1c1138840f5c907b2e08101800196356cb0,https://forum.olympusdao.finance/d/2379-oip-136-cross-chain-native-ohm-as-bonus-project-for-2023/5,https://snapshot.org/#/olympusdao.eth/proposal/0xe8117f18e79acf2e15f7254308c8d1c1138840f5c907b2e08101800196356cb0,,665.0,2836,377,377,3,34,66,458,312,2381,0.210863,0.192275,0.044776,0.074074,9,94,164,26,0.388060,0.357298,"We're planning to introduce a project called \"Cross-chain Native OHM\", which will allow the Olympus DAO's cryptocurrency, OHM, to be used across multiple blockchain networks. This is done through ...","The proposal suggests designating the \"Cross-chain Native OHM\" project as a pillar project for the bonus program. The motivation behind this is the demand for cross-chain gOHM, along with the succ..."
618,737,[AGIP 71] Gotchi Lodge 2023 Budget Revision,29,This is a proposal for additional funding from the AavegotchiDAO to cover expenses and compensation related to their presence at ETH Denver 2023. The original budget could not accommodate all of t...,This is a proposal for additional funding from the AavegotchiDAO to cover expenses and compensation related to their presence at ETH Denver 2023. The original budget could not accommodate all of t...,Author: Hefe1514 Gotchi ID: 1043 (GMIFrens.lens) Quorum requirement: 20% (9M) Vote duration: 7 days XP Reward: 20 XP for each Aavegotchi in the voters wallet Discourse link: [link] Change from Sig...,1680101790000,1680706560000,0xb8B95A513C2F754AE61087edfe0057c80513e649,1680102005027,0xb8418b96099bc828a60aecf39b92f6d4c3f87a0a897c8bd5c85f0929798df967,https://discord.com/channels/732491344970383370/1084905113350570084/1084905113350570084,https://snapshot.org/#/aavegotchi.eth/proposal/0xb8418b96099bc828a60aecf39b92f6d4c3f87a0a897c8bd5c85f0929798df967,,666.0,3965,654,653,3,44,111,636,545,3349,0.203297,0.189851,0.026786,0.069074,12,126,206,43,0.383929,0.323391,"The Aavegotchi team attended the 2023 Gotchi Lodge event, and they did so well that they exceeded their initial budget. They had increased hours of operation and unseen expenses, including costs a...","During the 2023 Gotchi Lodge event, the Aavegotchi project had great representation and achieved positive results. However, the initial budget did not account for the full compensation needed for ..."
619,738,Uniswap V3 Launch on zkEVM,2,This proposal is about authorizing Uniswap Labs to deploy their protocol to the Polygon Zero Knowledge Ethereum Virtual Machine (zkEVM) on behalf of the community. This will result in Uniswap v3 b...,This proposal is about authorizing Uniswap Labs to deploy their protocol to the Polygon Zero Knowledge Ethereum Virtual Machine (zkEVM) on behalf of the community. This will result in Uniswap v3 b...,"Point of Contact: Jack Melnick, TG: jackmelnick, email: . Proposal summary. Uniswap V3 launch on Polygon zkEVM. Overview of proposal. We propose to authorize Uniswap Labs to deploy Uniswaps protoc...",1680103632000,1680535620000,0xe63E2CDd24695464C015b2f5ef723Ce17e96886B,1680103807822,0xdc3e034f9b7c876736f1b629c7c9ff9c466205dfe075607d70e69b6af2fa87ef,https://gov.uniswap.org/t/uniswap-v3-launch-on-zkevm/20631,https://snapshot.org/#/uniswap/proposal/0xdc3e034f9b7c876736f1b629c7c9ff9c466205dfe075607d70e69b6af2fa87ef,,669.0,6468,1201,1198,7,74,187,1016,1012,5469,0.184600,0.185740,0.037234,0.072763,21,214,340,67,0.356383,0.334317,Jack Melnick from Polygon Labs proposes that Uniswap Labs deploy its Uniswap V3 protocol on the Polygon Zero Knowledge Ethereum Virtual Machine (zkEVM). This will benefit Uniswap by making it avai...,This proposal suggests deploying Uniswap V3 on the Polygon zkEVM platform. The aim is to provide a seamless user experience and compatibility with existing Ethereum tools and contracts. Polygon La...
620,740,DAO Meeting management and delivery. One-time disbursement for fulfilled deliverables,29,This proposal is about making sure the author of a recent Media Team Signal Proposal gets paid for their completed efforts. The proposed solution is to develop a new proposal in collaboration with...,This proposal is about making sure the author of a recent Media Team Signal Proposal gets paid for their completed efforts. The proposed solution is to develop a new proposal in collaboration with...,Author: Hefe1514. Gotchi ID: 3833. Quorum requirement: 20% (9M) Vote Duration: 7 days. Discord thread: [link] I have taken feedback from the recent Media Team Signal proposal and am proposing a wa...,1680113291000,1680718080000,0x4a6f00fd13e2695A3F056510DEF18F17d03C9b0C,1680113708478,0xc77a15f4e715fc9118334e50aec61546332be0011fed3740e20c8f71375b2e57,https://discord.com/channels/732491344970383370/1084905113350570084/1084905113350570084,https://snapshot.org/#/aavegotchi.eth/proposal/0xc77a15f4e715fc9118334e50aec61546332be0011fed3740e20c8f71375b2e57,,675.0,1586,336,336,3,14,56,262,281,1328,0.198582,0.197141,0.052632,0.053232,4,45,88,22,0.385965,0.334601,"Hefe1514, with Gotchi ID 3833, has used feedback from a recent Media Team proposal to suggest a new plan. They believe funding for finished work and future work should be separate but did acknowle...","This proposal suggests separating the funding request for completed work and future funding into two separate proposals. The author, Hefe1514, is requesting compensation for their completed effort..."
621,741,[BIP-225] Amendment to [BIP-146] Incentivize 8020 BPT Staking (ve8020),12,"This proposal is about amending BIP-146, which was introduced to incentivize adoption of the 80/20 model across DeFI. This amendment seeks to finalize certain provisions so that projects adopting ...","This proposal is about amending BIP-146, which was introduced to incentivize adoption of the 80/20 model across DeFI. This amendment seeks to finalize certain provisions so that projects adopting ...","Authors: Aura Contributors, Balancer Contributors Background [BIP-146]([link]) was introduced to incentivize adoption of the 80/20 model across DeFI. The proposal was approved earlier this year. A...",1680192000000,1680537600000,0x9f74662aD05840Ba35d111930501c617920dD68e,1680114604133,0x8215d47c8e5505d32e8a9bbf93bf887f9767b901a4248cb2873679d45ce7a421,https://forum.balancer.fi/t/bip-225-amendment-to-bip-146-incentivize-8020-bpt-staking-ve8020/4543,https://snapshot.org/#/balancer.eth/proposal/0x8215d47c8e5505d32e8a9bbf93bf887f9767b901a4248cb2873679d45ce7a421,,680.0,5142,758,758,5,50,122,848,641,4293,0.190031,0.197485,0.040650,0.058893,14,192,309,44,0.357724,0.363958,This proposal is to amend and clarify certain aspects of the earlier BIP-146 grant qualification process for projects in the crypto industry. The proposed changes include raising the requirements ...,This proposal aims to finalize and clarify the requirements and rules for projects adopting the 80/20 model in the DeFi space. It suggests increasing the grant qualification milestones to match th...
622,742,[BIP-224] Balancer on Polygon zkEVM,12,This passage is discussing a proposal to deploy Balancer on Polygon zkEVM. The zkEVM is an Ethereum Virtual Machine (EVM) equivalent zk-rollup which provides scalability solutions using cryptograp...,This passage is discussing a proposal to deploy Balancer on Polygon zkEVM. The zkEVM is an Ethereum Virtual Machine (EVM) equivalent zk-rollup which provides scalability solutions using cryptograp...,Polygon zkEVM is going live with a mainnet beta launch on March-27. ZkEVM is an EVM-equivalent zk-rollup L2 developed by the Polygon team that is expected to be deployed on March 27th. This is the...,1680192000000,1680537600000,0x9f74662aD05840Ba35d111930501c617920dD68e,1680114604140,0x5010279adf1deea313a5dee6320c1356743d4b22ac7d70add60cd5519bcc0938,https://forum.balancer.fi/t/bip-224-balancer-on-polygon-zkevm/4539,https://snapshot.org/#/balancer.eth/proposal/0x5010279adf1deea313a5dee6320c1356743d4b22ac7d70add60cd5519bcc0938,,683.0,1479,467,466,4,11,75,231,394,1258,0.189873,0.183479,0.052632,0.047414,8,34,78,24,0.315789,0.336207,"The Polygon team is launching a new technology, Polygon zkEVM, on March 27th. This technology is designed to improve the speed and transparency of transactions happening within the Ethereum ecosys...",Polygon zkEVM is launching a mainnet beta on March 27th. It's an Ethereum Virtual Machine (EVM) compatible zk-rollup layer 2 solution that offers fast and secure off-chain transaction processing. ...
623,743,[BIP-222] Enable 3pool Gauge [Ethereum],12,"This payload PR is proposing the use of a CompositionStablePoolFactory-v3 and composed USDC, DAI, and USDT stablecoin pool on Balancer. This pool would be uncapped, meaning no limits on how much l...","This payload PR is proposing the use of a CompositionStablePoolFactory-v3 and composed USDC, DAI, and USDT stablecoin pool on Balancer. This pool would be uncapped, meaning no limits on how much l...","[Payload PR]([link]) Summary: > This pool uses the [ComposableStablePoolFactory-v3]([link]) and is composed of USDC, DAI, and USDT. Currently there is no designated pool for liqudity providers to ...",1680192000000,1680537600000,0x9f74662aD05840Ba35d111930501c617920dD68e,1680114604235,0x9bde584c8bd8af002cd93c59cd459c60ef74e1063e4f42dbc209a9718c02ceff,https://forum.balancer.fi/t/bip-222-enable-3pool-gauge-ethereum/4544,https://snapshot.org/#/balancer.eth/proposal/0x9bde584c8bd8af002cd93c59cd459c60ef74e1063e4f42dbc209a9718c02ceff,,676.0,2492,812,812,5,28,141,386,674,2113,0.208889,0.182592,0.035211,0.072351,14,162,138,60,0.422535,0.356589,"This proposal is about creating a stable pool using the ComposableStablePoolFactory-v3, consisting of USDC, DAI, and USDT. These stablecoins won't carry any additional yield or external risk, prov...","This proposal suggests creating a pool on Balancer that consists of USDC, DAI, and USDT stablecoins. The purpose of this pool is to provide liquidity providers (LPs) with a safe option to park the..."
624,744,[BIP-223] Enable USDC-TNGBL 20-80 Gauge with a 2% Emission Cap [Polygon],12,The Payload PR is a proposal to add an incentive program (called a "gauge") to the TNGBL-USDC 80-20 pool on Polygon. This will be done by creating Non Fungible Tokens (NFTs) that represent locked ...,The Payload PR is a proposal to add an incentive program (called a "gauge") to the TNGBL-USDC 80-20 pool on Polygon. This will be done by creating Non Fungible Tokens (NFTs) that represent locked ...,[Payload PR]([link]) Summary: Enable gauge on the TNGBL-USDC 80-20 pool References/Useful links:  [Website]([link])  [Documentation]([link])  [Github Page]([link])  [Communities]([link])  [Twitter...,1680192000000,1680537600000,0x9f74662aD05840Ba35d111930501c617920dD68e,1680114604482,0xcb86b4c23e556ab048e3636f45d2b9d65e84f7a2a0971d9a34b9570e5a209f51,https://forum.balancer.fi/t/bip-223-enable-usdc-tngbl-20-80-gauge-with-a-2-emission-cap-polygon/4541,https://snapshot.org/#/balancer.eth/proposal/0xcb86b4c23e556ab048e3636f45d2b9d65e84f7a2a0971d9a34b9570e5a209f51,,681.0,1396,520,519,4,18,85,213,437,1193,0.194064,0.178392,0.046512,0.084112,15,96,58,28,0.325581,0.271028,"The proposal is about adding more incentives to the Tangible protocol's TNGBL-USDC 80-20 pool on Polygon, a cryptocurrency exchange platform. Tangible, a protocol that tokenizes real-world assets,...",The proposal suggests enabling a gauge on the TNGBL-USDC 80-20 pool in the Tangible protocol. Tangible is a tokenization protocol for real-world assets and already has gauges for its stablecoin US...
625,745,Should the dYdX Community Transition from Commonwealth to Discourse?,19,"This passage is proposing that the dYdX governance forum switch from Commonwealth to Discourse. The reasons given for this change include increasing community participation, providing a better use...","This passage is proposing that the dYdX governance forum switch from Commonwealth to Discourse. The reasons given for this change include increasing community participation, providing a better use...",In reference to this discussion: [link] Background. ImmutableLawyer recommends transitioning dYdXs governance forum from Commonwealth to Discourse for the following reasons: - Community participat...,1680230173000,1680575773000,0xccC4e8Ad313dF8150211B1b934725345924ab81D,1680144307983,0xa5e77732dd24edd26bd41b089969b3662c29eb41c3bacd35cb2931ca55882a8f,https://commonwealth.im/dydx/discussion/10584-transitioning-to-discourse,https://snapshot.org/#/dydxgov.eth/proposal/0xa5e77732dd24edd26bd41b089969b3662c29eb41c3bacd35cb2931ca55882a8f,,684.0,1861,568,568,3,9,81,272,489,1585,0.165306,0.171501,0.036585,0.032967,8,44,101,28,0.341463,0.369963,"The proposed change is to move dYdX's governance forum from their current platform, Commonwealth, to Discourse. The motivation is Commonwealth hasn't brought in the level of community involvement ...","The proposal is to transition the dYdX governance forum from Commonwealth to Discourse. The reasons for this change are to increase community participation, as Commonwealth has failed to attract e..."
